Name,DSP.Project,KSSL.Project,Date,Collectors,UserPedonID,labsampleno,Layer_sequ,layerid,dsp_limslayer_id,Region/strata,Soil,Comparison,COND,Plot,Pedon,Plot ID,Crop,AgronFeat,Pedon_ID,Hor_sequ,hor_ID,Comp_layer,hor_desg,hor_top,hor_bottom,hor_thick,Moist,AggStab,Bgluc,Pom_C,Pom_N,Pom_S,POX_C,CaCarb,Ca_amextr,CEC_ph7,Mg_amextr,K_amextr,Na_extr,Tot_C,Tot_N,Tot_S,CEC_NH4OAc,Mehlich_P,Est_totOC,ph_h20,ph_Cacl2,EC_test,Clay,Sand,Silt,CF_labvol,Sum_bases,BS_NH4OAc,BS_sumBase,Eff_CEC,CEC_sumcation,extr_acid,sand_coarse,sand_fine,sand_medium,sand_vfine,sand_vcoarse,silt_fine,BD_core_fld,FM_core,BD_recon13,BD_recon_moist,BD_compcav,FM_compcav,FM_clod,BD_clod_13,surf_stab,25_stab,Total.C,Total.N,BD_other
TX_Amarillo,Dynamic Soil Properties -,C2010USTX117,6/8/2010,SS,S10TX219008,10N05915,2,S10TX219008-2,,none,Amarillo,Conservation Reserve Program,CRP,3,3,CRP3,,,CRP3-3,2,CRP3-3-2,1,AB,3,36,33,,,21,0.02208321,0,0,181.22,0.09,4.84,8.01,2.92,0.53,0,0.29,0.01,0.01,54.78,6.66,0.28,7.65,6.96,0.07,12.1,78.1,9.8,1,8.2,100,,,,2.3654299,0.21,54.39,1.78,21.67,0.02,3.13,,,,,,,,,4,3,,,
TX_Amarillo,Dynamic Soil Properties -,C2010USTX117,6/8/2010,SS,S10TX219008,10N05916,3,S10TX219008-3,,none,Amarillo,Conservation Reserve Program,CRP,3,3,CRP3,,,CRP3-3,3,CRP3-3-3,3,Btkb,36,50,14,,,7,0.008025,0,0,183.08,0.13,12.39,18.68,8.11,0.76,0,0.45,0.06,0.01,55.11,0.39,0.43,8.07,7.55,0.19,27.95,58.4,13.6,1,21.3,100,,,,2.0772797,0.14,37.12,3.81,17.4,0.01,5.89,,,,,,,,,4,3,,,
TX_Amarillo,"Dynamic Soil Properties - Bailey, Hockley & Lamb Co.",C2010USTX116,6/8/2010,TC,S10TX219009,10N05884,1,S10TX219009-1,,none,Amarillo,Conservation Reserve Program,CRP,3,4,CRP3,,,CRP3-4,1,CRP3-4-1,1,Ap1,0,3,3,,15,265,0.40244653,0.03434339,0,509.86,,8.29,12.55,3.71,0.81,0.02,1.3,0.1,0.01,55.67,27.15,1.3,7.42,6.9,0.18,16.51,67.9,15.6,1,12.8,100,81,,15.9,3.0706408,0.31,28.9,4.72,33.83,0.17,4.68,,,1.23805915,20.509473,,,,,5,3,,,
TX_Amarillo,"Dynamic Soil Properties - Bailey, Hockley & Lamb Co.",C2010USTX116,6/8/2010,TC,S10TX219009,10N05885,2,S10TX219009-2,,none,Amarillo,Conservation Reserve Program,CRP,3,4,CRP3,,,CRP3-4,2,CRP3-4-2,1,Ap2/Bt1,3,11,8,,,31,0.06010482,0.02301887,0,289.69,0.03,5.41,9.06,2.71,0.57,0.02,0.4,0.04,0.01,54.57,16.37,0.4,7.61,6.96,0.08,11.24,76.9,11.9,1,8.7,96,87,,10,1.3134632,0.25,44.83,4.57,27.06,0.05,4.68,,,,,,,,,5,3,,,
TX_Amarillo,"Dynamic Soil Properties - Bailey, Hockley & Lamb Co.",C2010USTX116,6/8/2010,TC,S10TX219009,10N05886,3,S10TX219009-3,,none,Amarillo,Conservation Reserve Program,CRP,3,4,CRP3,,,CRP3-4,3,CRP3-4-3,3,Bt2,11,20,9,,,16,0.02565451,0.0092887,0,291.11,0.09,5,8.48,2.74,0.56,0.04,0.3,0.03,0,55.26,3.2,0.29,7.71,7,0.07,10.57,77.7,11.7,1,8.3,98,,,,1.7514578,0.12,49.07,4.92,23.59,0.01,4.51,,,,,,,,,5,3,,,
TX_Amarillo,"Dynamic Soil Properties - Bailey, Hockley & Lamb Co.",C2010USTX116,6/8/2010,TC,S10TX219009,10N05887,4,S10TX219009-4,,none,Amarillo,Conservation Reserve Program,CRP,3,4,CRP3,,,CRP3-4,4,CRP3-4-4,3,Bt3,20,50,30,,,8,0.02120715,0.015709,0,217.96,0.08,7.33,11.81,4.99,0.63,0.02,0.35,0.03,0.01,55.55,1.72,0.34,7.75,7.12,0.1,17.2,70.4,12.4,1,12.9,100,,,,2.3264622,0.2,45.39,3.48,21.32,0.02,5.92,,,,,,,,,5,3,,,
TX_Amarillo,Dynamic Soil Properties -,C2010USTX117,6/8/2010,TCB,S10TX219010,10N05917,1,S10TX219010-1,,none,Amarillo,Conservation Reserve Program,CRP,3,5,CRP3,,,CRP3-5,1,CRP3-5-1,1,Ap1,0,3,3,,33,344,0.87011598,0.06581684,0,545.25,,9.73,12.94,3.82,1.01,0,1.9,0.1,0.02,54.52,41.94,1.9,7.14,6.76,0.36,15.17,68.9,15.9,1,14.5,100,82,,17.6,3.0740191,0.16,30.4,2.85,35.43,0.04,3.94,,,1.22059869,13.1714639,,,,,5,5,,,
TX_Amarillo,Dynamic Soil Properties -,C2010USTX117,6/8/2010,TCB,S10TX219010,10N05918,2,S10TX219010-2,,none,Amarillo,Conservation Reserve Program,CRP,3,5,CRP3,,,CRP3-5,2,CRP3-5-2,1,Ap2,3,8,5,,,63,0.11554266,0.02543663,0,254.55,0.07,6.01,9.4,3.2,0.69,0,0.54,0.05,0.01,56.59,12.53,0.53,7.64,6.99,0.1,13.94,75.7,10.4,1,9.9,100,,,,2.3642894,0.09,43.66,6.03,25.8,0.09,2.98,,,,,,,,,5,5,,,
TX_Amarillo,Dynamic Soil Properties -,C2010USTX117,6/8/2010,TCB,S10TX219010,10N05919,3,S10TX219010-3,,none,Amarillo,Conservation Reserve Program,CRP,3,5,CRP3,,,CRP3-5,3,CRP3-5-3,3,Bt1,8,30,22,,,19,0.05275117,0.01072178,0,199.27,0.11,5.26,8.96,3.42,0.57,0,0.29,0.04,0.01,54.33,3.33,0.28,7.78,7.09,0.08,13.69,76.5,9.8,1,9.3,100,,,,1.9270688,0.11,46.09,4.68,25.61,0.02,3.02,,,,,,,,,5,5,,,
TX_Amarillo,Dynamic Soil Properties -,C2010USTX117,6/8/2010,TCB,S10TX219010,10N05920,4,S10TX219010-4,,none,Amarillo,Conservation Reserve Program,CRP,3,5,CRP3,,,CRP3-5,4,CRP3-5-4,3,Bt2,30,50,20,,,12,0.02580265,0,0,181.79,0.07,8.26,13.5,5.3,0.54,0,0.35,0.06,0.01,53.19,2.24,0.34,7.83,7.15,0.1,22.8,65.8,11.4,1,14.1,100,,,,1.9295432,0.17,41.65,5.17,18.68,0.01,4.35,,,,,,,,,5,5,,,
TX_Amarillo,"Dynamic Soil Properties - Bailey, Hockley & Lamb Co.",C2010USTX116,6/11/2010,KA,S10TX017006,10N05865,1,S10TX017006-1,,none,Amarillo,Conservation Reserve Program,CRP,4,1,CRP4,,,CRP4-1,1,CRP4-1-1,1,A1,0,3,3,,27,239,0.46745145,0.02433622,0,435.33,,9.08,12.38,2.76,0.77,0,1.55,0.12,0.02,55.55,18.51,1.55,7.24,6.82,0.19,17.85,62.5,19.6,1,12.7,100,69,,18.5,5.8337619,0.3,21.24,2.74,38.26,0.04,5.16,,,1.25356069,18.9547972,,,,,4,6,,,
TX_Amarillo,"Dynamic Soil Properties - Bailey, Hockley & Lamb Co.",C2010USTX116,6/11/2010,KA,S10TX017006,10N05866,2,S10TX017006-2,,none,Amarillo,Conservation Reserve Program,CRP,4,1,CRP4,,,CRP4-1,2,CRP4-1-2,1,Ap2,3,14,11,,,40,0.0920032,0,0,253.87,,6.21,9.23,2.34,0.59,0,0.53,0.03,0.01,56.36,7.53,0.53,7.33,6.73,0.09,15.32,71.2,13.5,1,9.1,99,64,,14.2,5.1252902,0.26,33.81,4.81,32.17,0.07,4.81,,,,,,,,,4,6,,,
TX_Amarillo,"Dynamic Soil Properties - Bailey, Hockley & Lamb Co.",C2010USTX116,6/11/2010,KA,S10TX017006,10N05867,3,S10TX017006-3,,none,Amarillo,Conservation Reserve Program,CRP,4,1,CRP4,,,CRP4-1,3,CRP4-1-3,1,Ap3,14,30,16,,,10,0.02036582,0.01442579,0,181.88,0.05,6.4,9.53,2.65,0.63,0,0.32,0.02,0.01,57.99,3.78,0.31,7.66,7.03,0.07,17.93,69.3,12.8,1,9.6,100,69,,14,4.3822862,0.34,34.74,2.96,31.26,0.02,3.98,,,,,,,,,4,6,,,
TX_Amarillo,"Dynamic Soil Properties - Bailey, Hockley & Lamb Co.",C2010USTX116,6/11/2010,KA,S10TX017006,10N05868,4,S10TX017006-4,,none,Amarillo,Conservation Reserve Program,CRP,4,1,CRP4,,,CRP4-1,4,CRP4-1-4,3,Bt2,30,50,20,,,5,0.01257311,0,0,182.26,0.1,8.91,12.67,2.98,0.56,0,0.45,0.05,0.01,55.73,1.01,0.44,7.65,7.14,0.1,23.31,61.4,15.3,1,12.5,98,,,,4.6128432,0.29,32.98,3.06,24.88,0.07,7.14,,,,,,,,,4,6,,,
TX_Amarillo,"Dynamic Soil Properties - Bailey, Hockley & Lamb Co.",C2010USTX116,6/11/2010,TCB,S10TX017007,10N05869,1,S10TX017007-1,,none,Amarillo,Conservation Reserve Program,CRP,4,2,CRP4,,,CRP4-2,1,CRP4-2-1,1,A1,0,3,3,,13,174,0.43352947,0.02786975,0.001445098,436.72,,8.16,11.92,2.85,1.03,0,0.95,0.07,0.02,56.43,27.08,0.95,7.39,6.86,0.14,17.78,63.2,19,1,12,100,79,,15.2,3.2464585,0.12,24.29,3.19,35.44,0.2,5.73,,,1.29739946,11.1506737,,,,,6,6,,,
TX_Amarillo,"Dynamic Soil Properties - Bailey, Hockley & Lamb Co.",C2010USTX116,6/11/2010,TCB,S10TX017007,10N05870,2,S10TX017007-2,,none,Amarillo,Conservation Reserve Program,CRP,4,2,CRP4,,,CRP4-2,2,CRP4-2-2,1,A2,3,9,6,,,56,0.09630948,0.00077669,0,253.89,0.09,6.8,10.46,2.62,0.74,0,0.6,0.05,0.01,53.98,9.84,0.59,7.56,6.95,0.11,17.33,56.9,25.8,1,10.1,96,,,,4.2100049,0.3,28.86,2.14,25.6,0.04,4.63,,,,,,,,,6,6,,,
TX_Amarillo,"Dynamic Soil Properties - Bailey, Hockley & Lamb Co.",C2010USTX116,6/11/2010,TCB,S10TX017007,10N05871,3,S10TX017007-3,,none,Amarillo,Conservation Reserve Program,CRP,4,2,CRP4,,,CRP4-2,3,CRP4-2-3,3,Bt1,9,28,19,,,14,0.03761534,0.00583184,0,217.73,0.06,7.18,10.63,2.77,0.65,0,0.37,0.02,0.01,55.8,3.96,0.36,7.77,7.18,0.08,16.96,68.2,14.8,1,10.7,100,,,,4.1201382,0.22,37.48,3.29,27.15,0.07,4.65,,,,,,,,,6,6,,,
TX_Amarillo,"Dynamic Soil Properties - Bailey, Hockley & Lamb Co.",C2010USTX116,6/11/2010,TCB,S10TX017007,10N05872,4,S10TX017007-4,,none,Amarillo,Conservation Reserve Program,CRP,4,2,CRP4,,,CRP4-2,4,CRP4-2-4,3,Bt2,28,50,22,,,6,0.01917016,0.01372678,0,218.87,0.15,12.19,15.29,4.06,0.61,0.04,0.49,0.07,0.01,55.37,1.31,0.47,8.05,7.55,0.14,25.99,57,17,1,16.9,100,,,,2.9086059,0.37,30.23,1.68,24.67,0.02,7.95,,,,,,,,,6,6,,,
TX_Amarillo,"Dynamic Soil Properties - Bailey, Hockley & Lamb Co.",C2010USTX116,6/11/2010,SS,S10TX017008,10N05873,1,S10TX017008-1,,none,Amarillo,Conservation Reserve Program,CRP,4,3,CRP4,,,CRP4-3,1,CRP4-3-1,1,Ap1,0,3,3,,12,240,0.69812075,0.05158337,0.001745302,506.22,,8.82,13.2,2.7,0.89,0.02,1.52,0.13,0.02,56.16,26.75,1.52,7.28,6.8,0.16,16,62.8,21.2,1,12.4,94,70,,17.8,5.3517674,0.36,23.26,3.53,35.34,0.29,6.94,,,1.23873953,15.8605544,,,,,6,4,,,
TX_Amarillo,"Dynamic Soil Properties - Bailey, Hockley & Lamb Co.",C2010USTX116,6/11/2010,SS,S10TX017008,10N05874,2,S10TX017008-2,,none,Amarillo,Conservation Reserve Program,CRP,4,3,CRP4,,,CRP4-3,2,CRP4-3-2,1,Ap2,3,24,21,,,45,0.11610488,0.01346577,0,289.99,0,7.6,10.74,2.59,0.76,0.04,0.55,0.06,0.01,55.33,5.97,0.55,7.74,7.13,0.1,16.02,69.2,14.8,1,11,100,77,,14.3,3.285728,0.37,34.26,3.17,31.2,0.1,5.48,,,,,,,,,6,4,,,
TX_Amarillo,"Dynamic Soil Properties - Bailey, Hockley & Lamb Co.",C2010USTX116,6/11/2010,SS,S10TX017008,10N05875,3,S10TX017008-3,,none,Amarillo,Conservation Reserve Program,CRP,4,3,CRP4,,,CRP4-3,3,CRP4-3-3,3,Bt1,24,39,15,,,9,0.02234739,0.00147345,0,253.95,0.08,9.52,14.14,3.36,0.68,0.07,0.51,0.04,0.01,56.04,2.13,0.5,7.71,7.08,0.1,22.69,59.7,17.6,1,13.7,97,,,,4.4453288,0.28,32.74,1.7,25.03,0.01,8.52,,,,,,,,,6,4,,,
TX_Amarillo,"Dynamic Soil Properties - Bailey, Hockley & Lamb Co.",C2010USTX116,6/11/2010,SS,S10TX017008,10N05876,4,S10TX017008-4,,none,Amarillo,Conservation Reserve Program,CRP,4,3,CRP4,,,CRP4-3,4,CRP4-3-4,3,Bt2,39,50,11,,,6,0.01190238,0.00380876,0,182.68,0.1,10.8,15.03,3.18,0.55,0.07,0.43,0.07,0.01,56,0.1,0.42,7.84,7.29,0.09,23.86,67.1,9,1,14.6,97,,,,4.1808078,0.45,31.84,3.6,31.24,0.1,8.8,,,,,,,,,6,4,,,
TX_Amarillo,Dynamic Soil Properties -,C2010USTX117,6/11/2010,TCB,S10TX017009,10N05907,1,S10TX017009-1,,none,Amarillo,Conservation Reserve Program,CRP,4,4,CRP4,,,CRP4-4,1,CRP4-4-1,1,A,0,3,3,,16,175,0.40244193,0.01827179,0.004163192,401.43,,8.6,11.44,2.9,1.01,0,1.21,0.08,0.03,54.26,22.65,1.21,7.38,6.87,0.18,17.1,65,17.9,1,12.5,100,83,,15.1,2.6363069,0.32,26.36,3.11,35.22,0.02,5.48,,,1.23113566,11.3913496,,,,,5,6,,,
TX_Amarillo,Dynamic Soil Properties -,C2010USTX117,6/11/2010,TCB,S10TX017009,10N05908,2,S10TX017009-2,,none,Amarillo,Conservation Reserve Program,CRP,4,4,CRP4,,,CRP4-4,2,CRP4-4-2,1,A2,3,18,15,,,42,0.06378212,0.01761601,0,252.77,,7.36,10.28,2.6,0.81,0,0.53,0.04,0.01,55.45,6.52,0.53,7.57,6.9,0.1,17.77,67.7,14.5,1,10.8,100,81,,13.3,2.4561599,0.22,35.78,4.2,27.54,0.04,4.93,,,,,,,,,5,6,,,
TX_Amarillo,Dynamic Soil Properties -,C2010USTX117,6/11/2010,TCB,S10TX017009,10N05909,3,S10TX017009-3,,none,Amarillo,Conservation Reserve Program,CRP,4,4,CRP4,,,CRP4-4,3,CRP4-4-3,3,Bt,18,50,32,,,9,0.0314595,0.01427574,0,218.78,,9.6,13.15,3.33,0.64,0,0.44,0.03,0.02,58.6,1.4,0.44,7.63,6.92,0.09,22.99,62.4,14.6,1,13.5,100,82,,16.4,2.9062836,0.37,33.23,3.47,25.16,0.08,5.67,,,,,,,,,5,6,,,
TX_Amarillo,"Dynamic Soil Properties - Bailey, Hockley & Lamb Co.",C2010USTX116,6/11/2010,TC,S10TX017010,10N05877,1,S10TX017010-1,,none,Amarillo,Conservation Reserve Program,CRP,4,5,CRP4,,,CRP4-5,1,CRP4-5-1,1,Ap1,0,3,3,,14,225,0.39180429,0.01708238,0.000363455,433.37,0.11,8.86,12.08,2.93,1.09,0.09,1.2,0.08,0.02,55.01,21.52,1.19,7.39,7.04,0.33,16.4,63.7,19.9,1,13,100,,,,4.3230751,0.25,23.38,3.13,36.89,0.06,6.41,,,1.31169228,15.2963885,,,,,6,5,,,
TX_Amarillo,"Dynamic Soil Properties - Bailey, Hockley & Lamb Co.",C2010USTX116,6/11/2010,TC,S10TX017010,10N05878,2,S10TX017010-2,,none,Amarillo,Conservation Reserve Program,CRP,4,5,CRP4,,,CRP4-5,2,CRP4-5-2,1,Ap2,3,11,8,,,41,0.07589723,0.01169649,0,290.74,0.05,7.3,10.8,2.76,0.85,0.04,0.49,0.03,0.01,55.43,3.52,0.48,7.76,7.12,0.1,,,,1,11,100,,,,3.0697462,,,,,,,,,,,,,,,6,5,,,
TX_Amarillo,"Dynamic Soil Properties - Bailey, Hockley & Lamb Co.",C2010USTX116,6/11/2010,TC,S10TX017010,10N05879,3,S10TX017010-3,,none,Amarillo,Conservation Reserve Program,CRP,4,5,CRP4,,,CRP4-5,3,CRP4-5-3,1,ABt,11,21,10,,,11,0.02719023,0.01490234,0,290.78,0.09,7.83,10.76,2.76,0.67,0.02,0.37,0.02,0.01,55.61,3.02,0.36,7.94,7.31,0.1,15.72,66.8,17.5,1,11.3,100,,,,2.7647559,0.24,35.39,3.03,28.21,0.04,6.8,,,,,,,,,6,5,,,
TX_Amarillo,"Dynamic Soil Properties - Bailey, Hockley & Lamb Co.",C2010USTX116,6/11/2010,TC,S10TX017010,10N05880,4,S10TX017010-4,,none,Amarillo,Conservation Reserve Program,CRP,4,5,CRP4,,,CRP4-5,4,CRP4-5-4,3,Bt,21,50,29,,,5,0.01642093,0.0129999,0,292.33,0.04,11.1,14.34,3.51,0.56,0.04,0.43,0.04,0.01,55.35,0.14,0.43,8.02,7.47,0.11,24.25,59,16.7,1,15.2,100,84,,18,2.7722807,0.33,30.61,2.14,25.86,0.07,7.89,,,,,,,,,6,5,,,
TX_Amarillo,Dynamic Soil Properties -,C2010USTX117,6/24/2010,LK,S10TX305006,10N05957,1,S10TX305006-1,,none,Amarillo,Conservation Reserve Program,CRP,5,1,CRP5,,,CRP5-1,1,CRP5-1-1,1,A1,0,3,3,,6,195,0.13171209,0,0,363.36,,7.25,10.24,2.49,0.73,0.02,0.68,0.04,0.01,60.33,17.24,0.68,7.12,6.61,0.15,15.36,68.3,16.3,1,10.5,100,77,,13.7,3.1578367,0.89,36.55,9.98,20.77,0.09,3.8,,,1.40752838,9.8349457,,,,,,,,,
TX_Amarillo,Dynamic Soil Properties -,C2010USTX117,6/24/2010,LK,S10TX305006,10N05958,2,S10TX305006-2,,none,Amarillo,Conservation Reserve Program,CRP,5,1,CRP5,,,CRP5-1,2,CRP5-1-2,1,AB,3,12,9,,,66,0.06731118,0.00085204,0,254.32,0.12,8.35,10.05,2.28,0.71,0.02,0.5,0.02,0,60.56,5.03,0.49,7.63,7.17,0.21,16.01,70.5,13.5,1,11.4,100,,,,2.1056166,1.76,37,10.88,20.7,0.13,3.9,,,,,,,,,,,,,
TX_Amarillo,Dynamic Soil Properties -,C2010USTX117,6/24/2010,LK,S10TX305006,10N05959,3,S10TX305006-3,,none,Amarillo,Conservation Reserve Program,CRP,5,1,CRP5,,,CRP5-1,3,CRP5-1-3,3,Bt1,12,32,20,,,19,0.02780276,0.02261291,0,255.32,0.04,9.89,12.95,2.87,0.65,0,0.4,0.03,0,59.47,1.68,0.4,7.82,7.16,0.11,21.79,63.2,15,1,13.5,100,81,,16.6,3.0790713,0.43,32.68,7.37,22.67,0.03,6.21,,,,,,,,,,,,,
TX_Amarillo,Dynamic Soil Properties -,C2010USTX117,6/24/2010,LK,S10TX305006,10N05960,4,S10TX305006-4,,none,Amarillo,Conservation Reserve Program,CRP,5,1,CRP5,,,CRP5-1,4,CRP5-1-4,3,Bt2,32,50,18,,,9,0.01481562,0.01353842,0,183.51,0.15,14.33,16.92,3.78,0.53,0.02,0.43,0.03,0.01,59.43,0.62,0.41,8.09,7.43,0.14,28.11,51.7,20.2,1,18.6,100,,,,3.139405,0.19,26.29,4.86,20.31,0.01,9.84,,,,,,,,,,,,,
TX_Amarillo,Dynamic Soil Properties -,C2010USTX117,6/24/2010,LK,S10TX305007,10N05961,1,S10TX305007-1,,none,Amarillo,Conservation Reserve Program,CRP,5,2,CRP5,,,CRP5-2,1,CRP5-2-1,1,A1,0,3,3,,13,230,0.23530463,0.02537954,0,400.89,,7.49,10.91,2.79,0.73,0,0.73,0.06,0.01,59.92,30,0.73,7.16,6.62,0.22,16.13,65.6,18.3,1,11,100,82,,13.4,2.3733299,1.21,34.11,7.23,22.85,0.19,7.47,,,1.40999395,8.8142974,,,,,,,,,
TX_Amarillo,Dynamic Soil Properties -,C2010USTX117,6/24/2010,LK,S10TX305007,10N05962,2,S10TX305007-2,,none,Amarillo,Conservation Reserve Program,CRP,5,2,CRP5,,,CRP5-2,2,CRP5-2-2,1,A2,3,15,12,,,37,0.07360814,0.01521509,0,254.46,,7.08,9.73,2.32,0.61,0,0.53,0.04,0.01,60.42,3.39,0.53,7.51,6.87,0.09,14.65,69.7,15.7,1,10,100,84,,11.9,1.9300523,1.08,39.44,8.84,20.27,0.1,5.3,,,,,,,,,,,,,
TX_Amarillo,Dynamic Soil Properties -,C2010USTX117,6/24/2010,LK,S10TX305007,10N05963,3,S10TX305007-3,,none,Amarillo,Conservation Reserve Program,CRP,5,2,CRP5,,,CRP5-2,3,CRP5-2-3,3,Bt1,10,33,23,,,13,0.03154,0,0,218.97,0.1,9.62,13.44,3.23,0.59,0,0.41,0.02,0.01,60.82,1.57,0.4,7.87,7.28,0.12,22.52,60.6,16.9,1,13.4,100,,,,0.8805539,0.92,33.46,7.37,18.72,0.05,6.1,,,,,,,,,,,,,
TX_Amarillo,Dynamic Soil Properties -,C2010USTX117,6/24/2010,LK,S10TX305007,10N05964,4,S10TX305007-4,,none,Amarillo,Conservation Reserve Program,CRP,5,2,CRP5,,,CRP5-2,4,CRP5-2-4,3,Bt2,33,50,17,,,7,0.01552166,0.01341703,0,183.3,0.02,13.93,17.64,4.74,0.6,0,0.44,0.05,0.01,58.96,0.68,0.44,8.06,7.48,0.16,28.03,51.7,20.3,1,19.2,100,93,,20.6,1.4166941,0.67,26.68,5.53,18.67,0.09,8.47,,,,,,,,,,,,,
TX_Amarillo,Dynamic Soil Properties -,C2010USTX117,6/24/2010,SS,S10TX305008,10N05965,1,S10TX305008-1,,none,Amarillo,Conservation Reserve Program,CRP,5,3,CRP5,,,CRP5-3,1,CRP5-3-1,1,Ap1,0,3,3,,5,100,0.08711093,0.0094174,0,254.19,,6.75,9.46,2.23,0.64,0,0.49,0.06,0.01,60.89,14.01,0.49,7.33,6.78,0.12,12.45,72.7,14.8,1,9.5,100,76,,12.5,3.0251665,1.36,38.09,10.52,22.58,0.1,4.74,,,1.43951927,8.7257773,,,,,,,,,
TX_Amarillo,Dynamic Soil Properties -,C2010USTX117,6/24/2010,SS,S10TX305008,10N05966,2,S10TX305008-2,,none,Amarillo,Conservation Reserve Program,CRP,5,3,CRP5,,,CRP5-3,2,CRP5-3-2,1,Ap2,3,21,18,,,23,0.04598745,0.01547655,0,181.91,0.12,6.65,9.12,2.06,0.6,0.05,0.36,0.05,0.01,59.52,4.57,0.35,7.81,7.17,0.1,13.72,72.4,13.9,1,9.3,100,,,,0.6133923,1.26,40.52,8.43,22.12,0.08,4.97,,,,,,,,,,,,,
TX_Amarillo,Dynamic Soil Properties -,C2010USTX117,6/24/2010,SS,S10TX305008,10N05967,3,S10TX305008-3,,none,Amarillo,Conservation Reserve Program,CRP,5,3,CRP5,,,CRP5-3,3,CRP5-3-3,3,Btk,21,50,29,,,4,0.03802297,0.014666,0,183.06,2.25,40.4,15.7,4.08,0.57,0,0.69,0.03,0.01,60.81,1.03,0.42,8.08,7.59,0.19,26.77,52,21.2,1,45.1,100,,,,,0.55,27.86,4.71,18.66,0.12,9.41,,,,,,,,,,,,,
TX_Amarillo,Dynamic Soil Properties -,C2010USTX117,6/24/2010,TCB,S10TX305009,10N05968,1,S10TX305009-1,,none,Amarillo,Conservation Reserve Program,CRP,5,4,CRP5,,,CRP5-4,1,CRP5-4-1,1,Ap1,0,3,3,,2,92,0.13527446,0.01517502,0,436.97,,7.16,9.94,2.3,0.76,0,0.71,0.08,0.01,60.43,10.83,0.71,6.93,6.47,0.2,14.31,69.9,15.8,1,10.3,100,86,,12,1.6683738,1.44,38.17,8.78,21.42,0.06,5.12,,,1.4554435,8.8733601,,,,,,,,,
TX_Amarillo,Dynamic Soil Properties -,C2010USTX117,6/24/2010,TCB,S10TX305009,10N05969,2,S10TX305009-2,,none,Amarillo,Conservation Reserve Program,CRP,5,4,CRP5,,,CRP5-4,2,CRP5-4-2,1,Ap2,3,18,15,,,23,0.02242242,0,0,253.97,,7.03,9.76,1.95,0.68,0,0.37,0.02,0.01,60.18,2.55,0.37,7.37,6.81,0.09,14.09,72.9,13,1,9.6,98,94,,10.2,0.614014,1.11,39.29,11.55,20.94,0.06,4.64,,,,,,,,,,,,,
TX_Amarillo,Dynamic Soil Properties -,C2010USTX117,6/24/2010,TCB,S10TX305009,10N05970,3,S10TX305009-3,,none,Amarillo,Conservation Reserve Program,CRP,5,4,CRP5,,,CRP5-4,3,CRP5-4-3,3,Bt1,18,35,17,,,9,0.02214805,0,0,255.46,0.14,10.75,13.65,2.84,0.59,0,0.46,0.03,0.01,60.21,1.07,0.44,7.64,6.99,0.1,22.34,56.2,21.5,1,14.1,100,,,,1.8091348,0.81,33.39,5.14,16.85,0.05,6.84,,,,,,,,,,,,,
TX_Amarillo,Dynamic Soil Properties -,C2010USTX117,6/24/2010,TCB,S10TX305009,10N05971,4,S10TX305009-4,,none,Amarillo,Conservation Reserve Program,CRP,5,4,CRP5,,,CRP5-4,4,CRP5-4-4,3,Bt2,35,50,15,,,6,0.01418814,0.00243859,0,219.73,0.15,15.48,18.07,3.84,0.59,0,0.41,0.04,0.01,60.35,0.56,0.39,7.89,7.38,0.13,29.87,46.3,23.8,1,19.9,100,,,,1.9949342,0.3,24.66,2.6,18.74,0.03,10.77,,,,,,,,,,,,,
TX_Amarillo,Dynamic Soil Properties -,C2010USTX117,6/24/2010,TC,S10TX305010,10N05972,1,S10TX305010-1,,none,Amarillo,Conservation Reserve Program,CRP,5,5,CRP5,,,CRP5-5,1,CRP5-5-1,1,A,0,3,3,,6,169,0.33736637,0.01599422,0,472.65,,8.41,10.43,2.25,0.72,0,1.04,0.1,0.01,59.18,16.34,1.04,7.25,6.82,0.21,13.6,67.9,18.5,1,11.4,100,81,,14.1,2.7227628,1.57,35.3,9.09,21.78,0.1,5.11,,,1.33186892,12.2655178,,,,,,,,,
TX_Amarillo,Dynamic Soil Properties -,C2010USTX117,6/24/2010,TC,S10TX305010,10N05973,2,S10TX305010-2,,none,Amarillo,Conservation Reserve Program,CRP,5,5,CRP5,,,CRP5-5,2,CRP5-5-2,1,Ap2,3,20,17,,,30,0.04430543,0,0,145.45,0.2,9.52,10.01,1.9,0.63,0,0.41,0.04,0.01,59.64,5.29,0.39,7.88,7.36,0.18,14.42,71.9,13.7,1,12,100,,,,,3.92,17.05,48.36,2.34,0.34,5.09,,,,,,,,,,,,,
TX_Amarillo,Dynamic Soil Properties -,C2010USTX117,6/24/2010,TC,S10TX305010,10N05974,3,S10TX305010-3,,none,Amarillo,Conservation Reserve Program,CRP,5,5,CRP5,,,CRP5-5,3,CRP5-5-3,3,Bt1,20,28,8,,,7,0.05601415,0.01214293,0,109.15,1.23,25.55,9.71,2.49,0.61,0,0.46,0.01,0.01,60.3,4.89,0.31,8.18,7.61,0.16,15.9,68.3,15.8,1,28.7,100,,,,,2.6,14.88,47.36,3.07,0.31,6.81,,,,,,,,,,,,,
